product_url,product_name,brand,mrp,sale_price,discount_percentage,star_rating,no_of_reviews,general_information,warranty,installation_demo_information,performance_features_information,cooking_features_information,power_features_information,dimensions_information,Model Name,Type,Capacity,Color,Control Type,Mount Type,Warranty Summary,Power Output,Power Requirement,Width,Height,Weight,Power Levels,Preheat,Timer,Defrost,Steam Cook,Reheat,Alarm,Child Lock,Overheat Protection,Racks & Trays Available
https://www.flipkart.com/bajaj-20-l-solo-microwave-oven/p/itm7d1feaac6300e?pid=MRCGA7ZJYYC5WGFG,"BAJAJ 20 L Solo Microwave Oven  (20 MT DLX, BLACK)",BAJAJ,"10,000","7,299",27,5,4,"{'In The Box': 'MICROWAVE OVEN, GLASS TRAY, INSTRUCTION MANUAL, WARRANTY CARD, TURNTABLE RING,', 'Brand': 'BAJAJ', 'Model Name': '20 MT DLX', 'Type': 'Solo', 'Capacity': '20 L', 'Color': 'Black', 'Shade': 'BLACK', 'Control Type': 'Mechanical Knob', 'Mount Type': 'BUILT IN', 'Series': '20MT DLX, 20 L Solo Microwave Oven Black', 'Frequency': '50 MHz', 'Display Type': 'LED', 'Manufacturing Year': '2022'}","{'Warranty Summary': '1 Year Warranty on Product', 'Covered in Warranty': 'Warranty of the product is limited to manufacturing defects only', 'Not Covered in Warranty': 'Warranty Does Not Cover Any External Accessories Damage Caused To The Product Due To Improper Installation By Customer, Normal Wear And Tear From Any Side Of The Products., Etc.', 'Warranty Service Type': 'CUSTOMER NEEDS TO CALL AT CUSTOMER CARE NO.: 18001025963 / 022-41280000'}",{'Not available'},"{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Steam Cook': 'Yes', 'Reheat': 'Yes', 'Control Features': 'Mechanical Knob, ADD TIMER', 'Temperature Range': '0-200 degree C', 'Other Performance Features': 'SOLO OPERATION'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes', 'Racks & Trays Available': 'RPTISSERIE', 'Other Convenience Features': 'Auto defrost and alarm for timer'}","{'Power Output': '700 W', 'Power Requirement': '230V-50HZ', 'Power Consumption - Microwave': '700 W', 'Other Power Features': 'Power Levels - Choose between 5 different power levels to cook as per your need.This feature allows you to control the temperature as per the cooking requirement'}","{'Width': '45 cm', 'Height': '26 cm', 'Depth': '39 cm', 'Weight': '11 kg'}",20 MT DLX,Solo,20 L,Black,Mechanical Knob,BUILT IN,1 Year Warranty on Product,700 W,230V-50HZ,45 cm,26 cm,11 kg,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,RPTISSERIE
https://www.flipkart.com/godrej-23-l-steam-clean-stainless-steel-cavity-205-insta-cook-recipes-convection-microwave-oven/p/itm1e1e1a8f080f7?pid=MRCFMZ5DGNRHEUBN,"Godrej 23 L Steam Clean, Stainless Steel Cavity, With 205 Insta Cook Recipes, Convection Microwave Oven  (GME 523 CF1 RM, Black)",Godrej,"13,990","9,990",28,4.3,"1,489","{'In The Box': '1 Microwave, User Manual', 'Brand': 'Godrej', 'Model Name': 'GME 523 CF1 RM', 'Type': 'Convection', 'Capacity': '23 L', 'Color': 'Black, Red', 'Shade': 'Black', 'Control Type': 'Feather Touch', 'Mount Type': 'Counter Top', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 Year Comprehensive Warranty on Product and 3 Years on Magnetron', 'Covered in Warranty': 'Manufacturing Defects Will be Covered', 'Not Covered in Warranty': 'Astetics and Physical Damages Will Not Covered', 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}",{'Deodorizer': 'Yes'},"{'Power Output': '800 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '48 cm', 'Height': '29 cm', 'Depth': '40.5 cm', 'Weight': '14 kg'}",GME 523 CF1 RM,Convection,23 L,"Black, Red",Feather Touch,Counter Top,1 Year Comprehensive Warranty on Product and 3 Years on Magnetron,800 W,"AC 230 V, 50 Hz",48 cm,29 cm,14 kg,10,Yes,Yes,Yes,Yes,Yes,,,,
https://www.flipkart.com/godrej-19-l-stainless-steel-cavity-125-insta-cook-menus-convection-microwave-oven/p/itmfyg2qemjyjfmg?pid=MRCFYG2QCZJYTMCY,"Godrej 19 L Stainless Steel Cavity, With 125 Insta Cook Menus, Convection Microwave Oven  (GMX 519 CP1 PZ, White Rose)",Godrej,"11,514","9,290",19,4.4,"2,007","{'In The Box': '1 Microwave Oven', 'Brand': 'Godrej', 'Model Name': 'GMX 519 CP1 PZ', 'Type': 'Convection', 'Capacity': '19 L', 'Color': 'White', 'Shade': 'White Rose', 'Control Type': 'Tact (Buttons), Jog Dial', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 Year Comprehensive Warranty on Product and 3 Years on Magnetron', 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}","{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation & Demo'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'No', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}",{'Power Output': '800 W'},"{'Width': '45 cm', 'Height': '32 cm', 'Depth': '32 cm', 'Turntable Diameter': '245 mm', 'Weight': '13.2 kg'}",GMX 519 CP1 PZ,Convection,19 L,White,"Tact (Buttons), Jog Dial",,1 Year Comprehensive Warranty on Product and 3 Years on Magnetron,800 W,,45 cm,32 cm,13.2 kg,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
https://www.flipkart.com/godrej-19-l-convection-microwave-oven/p/itm9485417fe4b1c?pid=MRCGPTYC2YWQFD4R,"Godrej 19 L Convection Microwave Oven  (GMX 519 CP1 PZ - White Rose, White Rose)",Godrej,"15,000","7,890",47,4.3,3,"{'In The Box': 'Microwave::Manual', 'Brand': 'Godrej', 'Model Name': 'GMX 519 CP1 PZ - White Rose', 'Type': 'Convection', 'Capacity': '19 L', 'Color': 'White Rose', 'Shade': 'White Rose', 'Control Type': 'Tact (Buttons)', 'Mount Type': 'built in', 'Display Type': 'LED'}",{'Not available'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Child Lock': 'Yes'}",{'Power Output': '2200 W'},"{'Width': '43 cm', 'Height': '24 cm', 'Depth': '32 cm', 'Weight': '15 kg'}",GMX 519 CP1 PZ - White Rose,Convection,19 L,White Rose,Tact (Buttons),built in,,2200 W,,43 cm,24 cm,15 kg,10,No,Yes,Yes,,Yes,Yes,Yes,,
https://www.flipkart.com/godrej-25-l-convection-microwave-oven/p/itmezyx7jzmjuyr9?pid=MRCEZYX67AWZBFHZ,"Godrej 25 L Convection Microwave Oven  (GME 725 CF1 PZ, Cherry Blossom)",Godrej,"15,990","12,480",21,4.4,351,"{'In The Box': 'Manual\n1 Microwave Oven\nStartup Kit', 'Brand': 'Godrej', 'Model Name': 'GME 725 CF1 PZ', 'Type': 'Convection', 'Capacity': '25 L', 'Color': 'Red, Black', 'Shade': 'Cherry Blossom', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 3 years on Magnetron and additional 2 years warranty on Magnetron will be valid on purchase till 31st March,2019', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door/Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is not Used According to the Instructions Given in the Instruction Manual. Modification or Alteration of Any Nature is Made in the Electrical Circuitry/Or Physical Construction of the Set. Site (Premises Where the Product is Kept) Conditions that do not Confirm to the Recommended Operating Conditions of the Machine. Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centre or Purchaser's Residence"", 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Deodorizer': 'Yes', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '483 mm', 'Height': '281 mm', 'Depth': '414 mm', 'Weight': '15.11 kg'}",GME 725 CF1 PZ,Convection,25 L,"Red, Black",Touch Key Pad (Membrane),Counter Top,"1 year on Product and 3 years on Magnetron and additional 2 years warranty on Magnetron will be valid on purchase till 31st March,2019",900 W,"AC 230 V, 50 Hz",483 mm,281 mm,15.11 kg,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
https://www.flipkart.com/godrej-28-l-convection-microwave-oven/p/itmf8r27jzcykuxh?pid=MRCF8R276VZQ3MQP,"Godrej 28 L Convection Microwave Oven  (GME 728 CF1 PM, Golden Rose)",Godrej,"18,680","14,132",24,4.1,55,"{'In The Box': 'Manual\n1 Microwave Oven\nStartup Kit', 'Brand': 'Godrej', 'Model Name': 'GME 728 CF1 PM', 'Type': 'Convection', 'Capacity': '28 L', 'Color': 'Gold, Black', 'Shade': 'Golden Rose', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 3 years on Magnetron and additional 2 years warranty on Magnetron will be valid on purchase till 31st March,2019', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door/Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is not Used According to the Instructions Given in the Instruction Manual. Modification or Alteration of Any Nature is Made in the Electrical Circuitry/Or Physical Construction of the Set. Site (Premises Where the Product is Kept) Conditions that do not Confirm to the Recommended Operating Conditions of the Machine. Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centre or Purchaser's Residence"", 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '5', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Deodorizer': 'Yes', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '512 mm', 'Height': '305 mm', 'Depth': '500 mm', 'Weight': '17.5 kg'}",GME 728 CF1 PM,Convection,28 L,"Gold, Black",Touch Key Pad (Membrane),Counter Top,"1 year on Product and 3 years on Magnetron and additional 2 years warranty on Magnetron will be valid on purchase till 31st March,2019",900 W,"AC 230 V, 50 Hz",512 mm,305 mm,17.5 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
https://www.flipkart.com/godrej-30-l-convection-grill-microwave-oven/p/itmf8r27hbcfgpcx?pid=MRCFMZ5DXGBKZBTG,"Godrej 30 L Convection & Grill Microwave Oven  (GME 730 CR1 PZ, Wine Lily)",Godrej,"19,833","14,079",29,4.3,154,"{'In The Box': '1 Microwave, Crisp Plate, User Manual, Warranty Card', 'Brand': 'Godrej', 'Model Name': 'GME 730 CR1 PZ', 'Type': 'Convection & Grill', 'Capacity': '30 L', 'Color': 'Black, Silver', 'Shade': 'Wine Lily', 'Control Type': 'Feather Touch', 'Mount Type': 'Counter Top', 'Frequency': '2450 MHz', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 3 years on Magnetron and an additional 1 Year Extended Warranty will be applicable on all purchases till 30th November 2020', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Astetics and Physical Damages', 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10'}",{'Deodorizer': 'Yes'},"{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1250 W', 'Power Consumption - Convection': '2200 W', 'Power Consumption - Microwave': '1400 W'}","{'Width': '53.5 cm', 'Height': '28.2 cm', 'Depth': '44.9 cm', 'Weight': '16.6 kg'}",GME 730 CR1 PZ,Convection & Grill,30 L,"Black, Silver",Feather Touch,Counter Top,1 year on Product and 3 years on Magnetron and an additional 1 Year Extended Warranty will be applicable on all purchases till 30th November 2020,900 W,"AC 230 V, 50 Hz",53.5 cm,28.2 cm,16.6 kg,10,No,Yes,Yes,,,,,,
https://www.flipkart.com/godrej-25-l-convection-microwave-oven/p/itmf8r27u526q6xz?pid=MRCF8R27XDZZGTHF,"Godrej 25 L Convection Microwave Oven  (GME 725 CF2 PZ, Purple Petal)",Godrej,"17,745","12,490",29,4.3,207,"{'In The Box': 'Manual\n1 Microwave Oven\nStartup Kit', 'Brand': 'Godrej', 'Model Name': 'GME 725 CF2 PZ', 'Type': 'Convection', 'Capacity': '25 L', 'Color': 'Maroon, Black', 'Shade': 'Purple Petal', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 3 years on Magnetron and an additional 1 Year Extended Warranty will be applicable on all purchases till 30th November 2020', 'Covered in Warranty': 'Parts and Labour: Covered Under Warranty Against Any Defect Arising Out of Faulty or Defective Material or Workmanship', 'Not Covered in Warranty': ""Parts: Main Door/Door Plastic, Warranty Does Not Cover Accessories External to the Product. Product is not Used According to the Instructions Given in the Instruction Manual. Modification or Alteration of Any Nature is Made in the Electrical Circuitry/Or Physical Construction of the Set. Site (Premises Where the Product is Kept) Conditions that do not Confirm to the Recommended Operating Conditions of the Machine. Defects Due to Cause Beyond Control Like Lightning, Abnormal Voltage, Acts of God or While in Transit to Service Centre or Purchaser's Residence"", 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}",{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Deodorizer': 'Yes', 'Child Lock': 'Yes', 'Overheat Protection': 'Yes'}","{'Power Output': '900 W', 'Power Requirement': 'AC 230 V, 50 Hz'}","{'Width': '483 mm', 'Height': '281 mm', 'Depth': '414 mm', 'Weight': '15.11 kg'}",GME 725 CF2 PZ,Convection,25 L,"Maroon, Black",Touch Key Pad (Membrane),Counter Top,1 year on Product and 3 years on Magnetron and an additional 1 Year Extended Warranty will be applicable on all purchases till 30th November 2020,900 W,"AC 230 V, 50 Hz",483 mm,281 mm,15.11 kg,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
https://www.flipkart.com/godrej-33-l-convection-grill-microwave-oven/p/itmabe69548f57c7?pid=MRCGF4FSENFFZJ3W,"Godrej 33 L Convection & Grill Microwave Oven  (GME 733 CM1 SM, Silver)",Godrej,"25,690","19,249",25,4.5,30,"{'In The Box': '1 Microwave Oven, Crusty Plate, Rotisserie Handle, Rotisserie, Glass Turntable, 2 Roller Ring, User Manual with Warranty Card', 'Brand': 'Godrej', 'Model Name': 'GME 733 CM1 SM', 'Type': 'Convection & Grill', 'Capacity': '33 L', 'Color': 'Silver, Black', 'Shade': 'Silver', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top', 'Display Type': 'LED', 'Manufacturing Year': '2021'}","{'Warranty Summary': '1 Year Comprehensive Warranty, 5 Years Magnetron Warranty'}","{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Deodorizer': 'Yes', 'Child Lock': 'Yes'}","{'Power Output': '1000 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '2400 W', 'Power Consumption - Convection': '2400 W', 'Power Consumption - Microwave': '1500 W'}","{'Width': '52 cm', 'Height': '33 cm', 'Depth': '52.2 cm', 'Weight': '19.8 kg'}",GME 733 CM1 SM,Convection & Grill,33 L,"Silver, Black",Touch Key Pad (Membrane),Counter Top,"1 Year Comprehensive Warranty, 5 Years Magnetron Warranty",1000 W,"AC 230 V, 50 Hz",52 cm,33 cm,19.8 kg,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
https://www.flipkart.com/godrej-28-l-inverter-microwave-oven/p/itm7a8157f5dc5c4?pid=MRCGF4FSZCHHCBBU,"Godrej 28 L Inverter Microwave Oven  (GME 728 CIP3 RM, Black)",Godrej,"23,000","9,999",56,3.5,8,"{'In The Box': '1 Microwave Oven, Crusty Plate, Glass Turntable, Roller Ring, User Manual with Warranty Card', 'Brand': 'Godrej', 'Model Name': 'GME 728 CIP3 RM', 'Type': 'Inverter', 'Capacity': '28 L', 'Color': 'Black', 'Shade': 'Black', 'Control Type': 'Touch Key Pad (Membrane)', 'Mount Type': 'Counter Top', 'Display Type': 'LED', 'Manufacturing Year': '2021'}","{'Warranty Summary': '1 Year Comprehensive Warranty, 5 Years Magnetron Warranty'}",{'Not available'},"{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes', 'Power Levels': '10', 'Steam Cook': 'Yes', 'Reheat': 'Yes'}","{'Alarm': 'Yes', 'Memory Function': 'Yes', 'Deodorizer': 'Yes', 'Child Lock': 'Yes'}","{'Power Output': '1000 W', 'Power Requirement': 'AC 230 V, 50 Hz', 'Power Consumption - Grill': '1100 W', 'Power Consumption - Convection': '2500 W', 'Power Consumption - Microwave': '1550 W'}","{'Width': '46.5 cm', 'Height': '31 cm', 'Depth': '51 cm', 'Weight': '15.03 kg'}",GME 728 CIP3 RM,Inverter,28 L,Black,Touch Key Pad (Membrane),Counter Top,"1 Year Comprehensive Warranty, 5 Years Magnetron Warranty",1000 W,"AC 230 V, 50 Hz",46.5 cm,31 cm,15.03 kg,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
https://www.flipkart.com/godrej-25-l-convection-microwave-oven/p/itmffej78v5zwc96?pid=MRCFFEJ7JPHKCD2D,"Godrej 25 L Convection Microwave Oven  (GME725CF2, Purple)",Godrej,"15,500","12,880",16,0,0,"{'In The Box': 'Crusty Plate User Manual\nWarranty Card\n1 Microwave Oven Glass Turntable\nRoller Ring Grill Rack', 'Brand': 'Godrej', 'Model Name': 'GME725CF2', 'Type': 'Convection', 'Capacity': '25 L', 'Color': 'Purple, Black', 'Shade': 'Purple', 'Control Type': 'Touch Key Pad (Membrane)', 'Display Type': 'LED', 'Manufacturing Year': '2020'}","{'Warranty Summary': '1 year on Product and 3 years on Magnetron and additional 2 years warranty on Magnetron will be valid on purchase till 31st March,2019', 'Warranty Service Type': 'Installation & Demo - the phone numbers can have an additional statement giving out the WhatsApp number, kindly call us at 1800 208 9898 or (080) 49400000 for assistance Or text ""Hi"" to 9321665511 on WhatsApp'}","{'Demo Details': 'Explain all the functionality of the product\nFlipkart will facilitate Demo service at time of your convenience from an brand authorized service engineer\nFlipkart will communicate the day and time slot of the scheduled Demo service through a SMS and the same information will also be available in your order details page\nUsage of the product\nThe Demo service will be provided free of cost. All additional accessories not part of the the package will be charged separately\nThe authorized service engineer will be providing detailed demo that includes\nPreventive maintenance action to be taken', 'Installation Details': 'Installation and Demo'}","{'Preheat': 'Yes', 'Timer': 'No', 'Defrost': 'Yes', 'Power Levels': '10'}","{'Deodorizer': 'Yes', 'Child Lock': 'Yes'}","{'Power Output': '900 W', 'Power Consumption - Grill': '1000 W', 'Power Consumption - Convection': '1950 W', 'Power Consumption - Microwave': '1400 W', 'Other Power Features': 'Heater Power: 900 W'}","{'Width': '483 mm', 'Height': '281 mm', 'Depth': '414 mm', 'Weight': '15.11 kg'}",GME725CF2,Convection,25 L,"Purple, Black",Touch Key Pad (Membrane),,"1 year on Product and 3 years on Magnetron and additional 2 years warranty on Magnetron will be valid on purchase till 31st March,2019",900 W,,483 mm,281 mm,15.11 kg,10,Yes,No,Yes,,,,Yes,,
https://www.flipkart.com/godrej-20-l-convection-microwave-oven/p/itmd1858dcc09614?pid=MRCGHPV6S9BZEMCA,"Godrej 20 L Convection Microwave Oven  (GME 720 CF2 QZ GOLDEN RIM, GOLDEN RIM)",Godrej,"17,800","10,490",41,0,0,"{'In The Box': '1 Microwave Oven', 'Brand': 'Godrej', 'Model Name': 'GME 720 CF2 QZ GOLDEN RIM', 'Type': 'Convection', 'Capacity': '20 L', 'Color': 'Golden Rim', 'Shade': 'GOLDEN RIM', 'Control Type': 'Touch Key Pad (Membrane)'}",{'Not available'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'Yes', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '800 W'},"{'Width': '45 cm', 'Height': '26 cm', 'Depth': '37 cm', 'Weight': '14 kg'}",GME 720 CF2 QZ GOLDEN RIM,Convection,20 L,Golden Rim,Touch Key Pad (Membrane),,,800 W,,45 cm,26 cm,14 kg,,Yes,Yes,Yes,,,,,,
https://www.flipkart.com/godrej-23-l-convection-microwave-oven/p/itma80f1d1925c09?pid=MRCG5VFE7KYSVZTA,"Godrej 23 L Convection Microwave Oven  (GME 723 CF3 PM Red Daisy, Black)",Godrej,"18,800","11,100",40,4.6,5,"{'In The Box': 'MICROWAVE OVEN\nGLASS TURNTABLE\nROLLER RING\nGRILL STAND\nUSER MANUAL WITH WARRANTY CARD', 'Brand': 'Godrej', 'Model Name': 'GME 723 CF3 PM Red Daisy', 'Type': 'Convection', 'Capacity': '23 L', 'Color': 'RED DAISY', 'Shade': 'Black', 'Control Type': 'Feather Touch', 'Manufacturing Year': '2021'}",{'Not available'},"{'Demo Details': 'Installation and Demo is provided free of cost. After delivery of your Microwave Oven, you will receive a ticket number via message. Post that, you will receive a call from the brand authorized service engineer to schedule a mutually convenient time to provide demo and installation at your doorstep. The installation and demo is usually done within 2 business days of delivery of your Microwave Oven. Kindly contact us on 1800 208 9898 for any further queries.'}","{'Preheat': 'No', 'Timer': 'Yes', 'Defrost': 'Yes'}",{'Not available'},{'Power Output': '800 W'},"{'Width': '48 cm', 'Height': '29 cm', 'Depth': '40.5 cm', 'Weight': '14 kg'}",GME 723 CF3 PM Red Daisy,Convection,23 L,RED DAISY,Feather Touch,,,800 W,,48 cm,29 cm,14 kg,,No,Yes,Yes,,,,,,
